epoch,train_loss_XYZ,train_loss_mask,train_loss,val_loss_XYZ,val_loss_mask,val_loss
87,0.049321306852210894,0.12282895405918678,0.17215026118622545,0.049440084701090785,0.12600928061479663,0.1754493664147931
88,0.04952227760673845,0.12281496120374258,0.1723372386043602,0.048291627152831154,0.12234852080587792,0.17064014850816192
89,0.04897245835637923,0.12120266325774556,0.17017512133929705,0.04862791784437357,0.12469841744256231,0.173326336660568
90,0.049089730453750646,0.1218603061644717,0.1709500372365848,0.0478154353269961,0.12146444403316418,0.16927987578871678
91,0.04905602839414328,0.12174997491090775,0.17080600330505102,0.04820417129272556,0.12202781342123814,0.17023198306560516
92,0.04880410017550805,0.12110726586987901,0.16991136556443848,0.047885949907489234,0.12138856844124893,0.16927451972237026
93,0.04883923518706054,0.12108767848312085,0.1699269136701814,0.047865529767179914,0.12152554758530451,0.1693910795502958
94,0.05120780354703058,0.12433065320679465,0.17553845627287665,0.07277121849819622,0.24158262639446595,0.31435384599156785
95,0.06001100365975298,0.1411015569767975,0.20111256098008518,0.06632774156191357,0.17255576420850108,0.23888350961658456
96,0.05823771752024084,0.13785113648201258,0.19608885434578813,0.0776324294793219,0.28235475617875744,0.3599871840097208
97,0.05747283943209073,0.1366975336266549,0.19417037381452196,0.07525484316644415,0.26298377629929937,0.33823862056464926
98,0.057160242847831694,0.13589785533587195,0.19305809832111753,0.0718643064651869,0.19123958627031265,0.263103891087141
99,0.056579382214124944,0.13492118109640094,0.1915005642037161,0.09517775722133727,0.38565894847070925,0.4808367133843864
100,0.05592939161157221,0.1341619810872041,0.19009137276748325,0.08129589314569766,0.29494395386152916,0.37623984316105685
101,0.05563974183991315,0.1338614394791405,0.18950118042586342,0.057912949516622014,0.15866777538198285,0.2165807251733313
102,0.055180375276347095,0.13182115102443076,0.18700152657560562,0.05828451013582646,0.13870710842201492,0.19699161800838852
103,0.0548852246209336,0.13087035731519997,0.18575558118035723,0.08201517802072486,0.2869828634381646,0.36899804365670086
104,0.054107392869810034,0.12961242049767582,0.18371981377972751,0.07797464354727472,0.28750799310594183,0.3654826355543108
105,0.05415028276499766,0.13002781070320865,0.184178092643723,0.05915465635579947,0.16409240355358012,0.22324705963465316
106,0.05447064055393033,0.12986459997759142,0.18433524080634953,0.07252736198427402,0.24786574826479663,0.3203931129963349
107,0.05400527195818791,0.12823977922984306,0.18224505063837546,0.0941232863297153,0.37368723468794585,0.4678105160725855
108,0.05417746350537451,0.128721265237035,0.18289872709344296,0.07402584242433925,0.2639479759344309,0.3379738216554872
109,0.053265394951443265,0.127360584335941,0.180625978462901,0.05863631984828848,0.14098416189704321,0.1996204817453317
110,0.05285650133064249,0.12599395286416884,0.17885045453834605,0.06400462800422602,0.20612924851499123,0.27013387871702865
111,0.052807530802538895,0.1260324420798357,0.17883997288237458,0.07792653015932854,0.2845250927241503,0.36245162068566744
112,0.05262945244471467,0.12493183604798516,0.1775612872559749,0.058741305177278574,0.16385359046733486,0.22259489646879269
113,0.05279736389306057,0.12480015067740236,0.17759751477658375,0.062016126834361605,0.1790252154291907,0.24104134391191084
114,0.05199095417722394,0.12362654654467867,0.175617501408972,0.07999472616784341,0.28824097199425935,0.3682356998104613
115,0.05184104518393932,0.12302118013789846,0.17486222580278638,0.05379683450743512,0.13060138222918047,0.1843982181102477
116,0.05145230605698124,0.1219869294825272,0.173439237188475,0.05078481120170042,0.1317232704356005,0.1825080827362066
117,0.051906030200496014,0.12247358664886752,0.17437961726160517,0.0807007120861768,0.35342680054076653,0.434127513725849
118,0.051202187991392915,0.12142987738386461,0.1726320653065506,0.058254738308071735,0.1503323339431335,0.20858707197647883
119,0.051170092780996365,0.12028813898035716,0.17145823251712985,0.06619651134298966,0.19127479520870871,0.2574713092989626
120,0.05090229257210204,0.1202608263226551,0.1711631177954461,0.05316397526842655,0.14321406352660648,0.1963780385203066
121,0.05067123360560856,0.12036720981284817,0.17103844410552613,0.08038823605462865,0.2970655715219391,0.37745380427985065
122,0.05099677787533725,0.11948115645475996,0.17047793316207924,0.053789493267954624,0.13179595645374254,0.18558545164478213
123,0.0503216323565399,0.1186597798251877,0.1689814116320721,0.06759104849138795,0.22746196406780794,0.29505301146029017
124,0.0501878815866273,0.11833277106702833,0.1685206524475348,0.07750657675540552,0.29019758896490117,0.3677041657203067
125,0.04958242517375541,0.11740025257941147,0.16698267782187382,0.07334471759894605,0.2538475688755688,0.32719228647451487
126,0.05021705482827039,0.11766237148012634,0.16787942569003428,0.07553204432525466,0.25080310779686876,0.3263351510232177
127,0.049434259069423225,0.11633343826972528,0.1657676978200971,0.07573340835384915,0.25501239132740505,0.33074580023070704
128,0.048871321053313224,0.11559391208061738,0.16446523299651672,0.08118933610684048,0.3094395155576126,0.39062885276335885
129,0.04866819241991434,0.11465342015258856,0.16332161257250288,0.05990003502122772,0.18608333174809594,0.24598336676932367
130,0.04855417771857851,0.11438012222045904,0.1629343000077445,0.08034006991920921,0.32319830714073855,0.4035383770599478
131,0.048265462567427204,0.11316670640088324,0.1614321678689994,0.05297214369726392,0.1372523715714086,0.1902245149939461
132,0.04872798930670845,0.11315355520545667,0.1618815439625096,0.07281317142082878,0.2499015490829417,0.32271472270158186
133,0.04811588089400576,0.11279730834630265,0.1609131888967737,0.06403283444082139,0.2149477974679266,0.2789806365790972
134,0.047800387487733374,0.11191761807536164,0.15971800528826727,0.07714787745370275,0.2959417338568201,0.3730896124094285
135,0.04836618714790333,0.11236494436601746,0.16073113144521387,0.081913498474785,0.3140005653938361,0.3959140616708097
136,0.04794850185573959,0.11160293067020492,0.15955143190758206,0.05922643797455636,0.1830551267813089,0.2422815666789502
137,0.04731624671307845,0.11005805154670785,0.15737429805366548,0.056122249448369736,0.15772488242932828,0.2138471302293395
138,0.04694365509120972,0.11017142431910124,0.1571150791354832,0.0803748002841761,0.29429256872089915,0.3746673706534338
139,0.046863385940974424,0.10967428563420335,0.15653767068198754,0.060997180267069545,0.19031254942789894,0.2513097252993457
140,0.046873580401935774,0.10891535042155409,0.15578893075478292,0.06221449524603762,0.1958189164027352,0.2580334105498671
141,0.04662413827522528,0.10900772168094582,0.15563185954392947,0.0540807392656979,0.14682019618408518,0.20090093654868876
142,0.046545799240354506,0.10837999968478619,0.15492579899384765,0.04883475634640297,0.12245030090168865,0.17128505669863878
143,0.04641512585429414,0.10795579534072094,0.15437092064535957,0.047925374797575596,0.11700584077905413,0.16493121695026183
144,0.04581059416813061,0.10633443701051777,0.1521450320718386,0.06077725352351293,0.2207589745081983,0.28153622748225837
145,0.04547775892402712,0.10536797825633182,0.15084573683682423,0.052665960823891786,0.15499674574991243,0.20766270767270992
146,0.04549494026244588,0.10553283781110032,0.15102777779871843,0.05884154872820441,0.17249144306049236,0.2313329901403382
147,0.045188388171252265,0.10405248412343683,0.14924087188244745,0.05161274543202381,0.14139532515432982,0.19300807058635364
148,0.04495994061814248,0.10462488878789049,0.14958482954344685,0.07550359805249184,0.26149833052910887,0.3370019296805064
149,0.044823359122293016,0.10377870070806776,0.1486020600364816,0.046720407947150655,0.1160097607908699,0.162730167089662
150,0.04442447555302606,0.10292185563216215,0.14734633077294657,0.05395336098595355,0.16660060744545804,0.22055396925559087
151,0.04448047328956098,0.10262314094163887,0.14710361471214844,0.054379775131170725,0.1607636731546537,0.2151434466374659
152,0.04396286907450206,0.10154670642359764,0.1455095754980997,0.06286958946810711,0.20603109425851376,0.2689006801551774
153,0.044375766454829976,0.10193755519715503,0.14631332137715725,0.04741714135427742,0.12363203386377795,0.1710491754927818
154,0.04381839349475658,0.10169575706107815,0.14551415138031804,0.07573588858399771,0.28193327090029874,0.3576691589348436
155,0.043537089349004625,0.10059505112933655,0.14413214123411752,0.05334077161190081,0.14806175302263558,0.20140252545871565
156,0.04353356117891764,0.10013226302885472,0.14366582420777238,0.051279542940204474,0.14257727185357635,0.19385681369487515
157,0.043294189634555294,0.09900794210951955,0.14230213188148874,0.08126491279640732,0.30075761772538356,0.38202252887343235
158,0.04280085724543839,0.09865058700741987,0.14145144377190969,0.07217473523542944,0.26087974112997364,0.33305447361813884
159,0.04243727303472492,0.09782788914338728,0.14026516265906078,0.05494248242856479,0.16061807144707987,0.21556055387564466
160,0.042522586442389994,0.09805169169509688,0.1405742782061938,0.046128736242959635,0.12060772341876606,0.1667364607606314
161,0.042482790695548014,0.09718527684173035,0.13966806719374367,0.07398955491000572,0.2536601395206114,0.32764969498006996
162,0.04234542614670092,0.0975767016542745,0.1399221275948546,0.04604022515866257,0.12244462670214408,0.16848485158608023
163,0.041983473794524495,0.09619760729320284,0.1381810813625551,0.058487727743598214,0.1790653079044854,0.23755303592281005
164,0.0418215830666427,0.09555276751254414,0.1373743494798758,0.04388478098321805,0.11304136376641141,0.15692614612326158
165,0.04168413043549825,0.09556716697566055,0.13725129686150328,0.04489576075896401,0.11374765957615017,0.1586434181373028
166,0.04184589371200595,0.09553174332625221,0.13737763614506793,0.04517369626150371,0.11613183657592026,0.16130553256269753
167,0.041622764282189625,0.09489496273226687,0.1365177270144565,0.05210605436238216,0.14644552428813812,0.19855157727688816
168,0.04157812084847383,0.094633970075716,0.13621209147384536,0.04843834177714534,0.13405386149707446,0.18249220135113484
169,0.04124425829820024,0.09401344183361078,0.13525770081888042,0.0539241586660741,0.1566588867642535,0.21058304515560117
170,0.04107281332062602,0.09381654354555059,0.13488935727841825,0.043682689753781374,0.11292638746158914,0.15660907776482338
171,0.04097503242029646,0.09365304301405955,0.1346280764649601,0.04440147352781268,0.11329544724616329,0.15769692077397596
172,0.0409816761065875,0.0935314868328449,0.13451316300813934,0.04356567140745554,0.11124302712777372,0.15480869771105
173,0.04082698737759293,0.09294070471085028,0.13376769188232238,0.044109770934754065,0.11671726319905931,0.16082703385908695
174,0.040623359313445614,0.09256777360798996,0.1331911320969523,0.04370514808942435,0.11158193129177994,0.15528707883175144
175,0.0406443986152644,0.0923034026311887,0.13294780152128086,0.043092693331318974,0.11222742574844388,0.15532011853031
176,0.04034346049944882,0.09212339374575831,0.1324668534894308,0.052276333370919074,0.15390314667274116,0.20617947949420737
177,0.04046133130909727,0.09182535348256018,0.1322866846542436,0.04303459528624835,0.11100233381388813,0.15403692964958934
178,0.040230773284904896,0.09130238401124681,0.1315331575022725,0.04276740818028956,0.10974571042883713,0.1525131199827588
179,0.04030682561539144,0.0915726493564491,0.1318794738725295,0.043315985748286094,0.1115724631203311,0.15488844859389078
180,0.04020705819129944,0.09118818593108755,0.1313952446720425,0.04307071549219016,0.11089606084215255,0.15396677770797482
181,0.040210264125836816,0.09176324474464172,0.13197350811470218,0.04294631607105247,0.11007195025418712,0.15301826605051316
182,0.03997953412817308,0.09093809184422136,0.13091762672817078,0.0432687132979213,0.11094313906093614,0.15421185125995174
183,0.039949820437738266,0.09056572729879005,0.13051554643109645,0.04303738293526447,0.11081170279719485,0.15384908490828006
184,0.04000003559206386,0.09093279330240585,0.13093282910059054,0.04327821635962587,0.11242224139801521,0.15570045528510326
185,0.039918031110639546,0.09045898721957725,0.13037701826150985,0.043030178784269145,0.1103467722821728,0.15337694996753626
186,0.04000708884042552,0.09075660892009559,0.13076369872241828,0.04286246407216629,0.11005702271925664,0.15291948541779082
187,0.04002463542493847,0.09082720708754703,0.1308518414818814,0.042744868250898904,0.11018478863798412,0.15292965688888302
188,0.040059206489925676,0.09076702076981578,0.1308262262978443,0.0430787668994746,0.11170491422347967,0.15478368002404858
189,0.04364014907225785,0.09672367393596724,0.14036382280210427,0.06983550787411608,0.20581235708036957,0.27564786220722143
190,0.04936946443979787,0.1106799389495044,0.16004940249611205,0.058974717142043914,0.17530917461994475,0.23428388928945085
191,0.048020458290692146,0.11018335253099197,0.15820381040944248,0.07716275443897135,0.2819874887093682,0.3591502398516225
192,0.04858078180160614,0.1115750081697015,0.1601557902461354,0.0932538167609226,0.49837594714488254,0.5916297699497864
193,0.04865613840561606,0.11003338231982361,0.15868952065673272,0.05401376920551677,0.13968863010758145,0.19370239986255106
194,0.04920394509228249,0.11051450995161541,0.15971845490648404,0.0659997072235673,0.20041980376813265,0.2664195115411528
195,0.047382018698928365,0.10933033511872575,0.1567123531305847,0.08203984240954605,0.2859623360950335,0.3680021779551267
196,0.04739714528759306,0.10835502031477383,0.15575216539624606,0.08464643682262539,0.3122046150289102,0.39685105020317707
197,0.04771653918686145,0.10779167644676799,0.15550821618328495,0.04951663419692214,0.12292263694217423,0.1724392714138228
198,0.047193729596597955,0.10731401082027975,0.15450774062299852,0.08175271428615997,0.30215322136175665,0.38390593454901095
199,0.04711630718101659,0.10686980533626236,0.1539861125859859,0.04913208176516502,0.12498378841574564,0.17411587182926921
200,0.04683355352494691,0.10627612089569918,0.15310967284038646,0.08002413453254024,0.28951049818050195,0.36953463271304215
201,0.04629337296510965,0.10572508367741078,0.1520184565738135,0.08040998394774125,0.2850552312040751,0.3654652113056464
202,0.0463242910194995,0.10608047637188404,0.15240476656690025,0.05234335700275272,0.15039437156511268,0.20273772774368612
203,0.045974926946788466,0.10513003883943133,0.1511049656488059,0.06893482114185626,0.23560019039650582,0.30453501593398485
204,0.04617087364372667,0.1046761557080569,0.15084702880212805,0.054809026101433775,0.16043179923981693,0.21524082616542997
205,0.045727056766163156,0.10347094665766202,0.14919800369865294,0.06235589501296876,0.1924726793372174,0.25482857077874266
206,0.045530087435126786,0.10303811354638905,0.1485682004318603,0.08289524213930147,0.35475010717161287,0.4376453526076314
207,0.04526146872045368,0.10362847449484015,0.1488899434901216,0.0921634693456962,0.32939550887166924,0.42155897547010124
208,0.04593044325670867,0.10455533386661926,0.15048577732944876,0.07576967498897451,0.2650508992264053,0.3408205742153798
209,0.045842747573305524,0.10350129313901622,0.14934404002525234,0.0839248513885304,0.3059282679121755,0.3898531198501587
210,0.045760469706966095,0.10355680161342987,0.14931727097686126,0.060488084182802555,0.18115175948382128,0.24163984751279374
211,0.04580673613602365,0.10240903060315765,0.14821576680788823,0.08847542645569044,0.35290720935768083,0.44138263196720134
212,0.04511601166206724,0.1020359892943652,0.14715200116255325,0.04656416251376315,0.11670346698753953,0.1632676286771234
213,0.04453836239074614,0.10047704572279222,0.14501540770129673,0.05167494624149835,0.13665000311920425,0.18832495100906113
214,0.04460857071501881,0.10039600066508107,0.145004571242686,0.0605062573356966,0.19309739073996698,0.2536036491745693
215,0.04502739949678856,0.10129760803770904,0.14632500595423797,0.05827179140133844,0.17576445234736157,0.2340362421003415
216,0.044656181807603314,0.10066565424368769,0.14532183625741182,0.04944162893831554,0.13453525252046838,0.1839768822829632
217,0.04439835509815061,0.09937261381368274,0.14377096753769456,0.08015677025184519,0.2751663503042013,0.3553231183582351
218,0.044454985694311853,0.09896957258134256,0.14342455786341277,0.07355821739255855,0.2520874076712448,0.3256456294594261
219,0.04428089549953935,0.09911295695746354,0.14339385218217512,0.05806407652201906,0.16938582128655594,0.22744989808330143
220,0.04379619654970211,0.09829703428480556,0.1420932309032146,0.06778080972422541,0.2344824604492272,0.302263272371264
221,0.04393420632542477,0.09822572706173109,0.14215993270008645,0.06107698966663847,0.22394707684671633,0.28502407063425117
222,0.043941331441245894,0.09718806606867532,0.14112939565483384,0.048888859594553975,0.1281554884878935,0.17704434780772105
223,0.04345336245329606,0.09726625855164263,0.14071962059269705,0.053761128314213064,0.171872145966091,0.22563327400557762
224,0.04382177614354419,0.09843391527420742,0.14225569203611407,0.06838542543857147,0.22239847037292862,0.2907838969104058
225,0.04441029691401552,0.09792491543539245,0.1423352120745802,0.048090924940190134,0.12284696409835928,0.17093788821437014
226,0.04371483076799404,0.09671312632133318,0.14042795578389536,0.0880443048732119,0.3541083440492287,0.44215264837298773
227,0.04388368611228462,0.0967002511903924,0.1405839367530215,0.09092813396172537,0.34059454250124704,0.431522674265161
228,0.043820621729534694,0.09693840579742966,0.14075902759567127,0.05238939812928878,0.15272851428978562,0.20511791022126302
229,0.04305188993781486,0.09525009626416164,0.1383019863393904,0.08074475842415407,0.2898189895800081,0.37056374470744513
230,0.04285128662800358,0.09462100480126966,0.13747229094832464,0.08227011370184147,0.29702549662913547,0.3792956119793355
231,0.04316524903752715,0.09484935300414389,0.1380146019729641,0.06323318082322765,0.19843034600086268,0.26166352462627895
232,0.04274071874773753,0.09511953713774285,0.1378602554045318,0.06824836607440031,0.23436125554693835,0.3026096210718858
233,0.04251850263927749,0.09422668330412604,0.1367451857372827,0.05022088796515732,0.14098046298048136,0.1912013520445444
234,0.04246198286741081,0.09336548949114645,0.13582747235855727,0.06828676898219241,0.2189191404433377,0.2872059083266244
235,0.04236141212177382,0.09365924161679189,0.13602065277666853,0.04830595468525338,0.1262963186279159,0.17460227276371643
236,0.042579596506982044,0.09345291646170642,0.13603251228161906,0.04634215993735291,0.11902246679176623,0.16536462535548702
237,0.04215679983070793,0.09276484009063979,0.13492164157031428,0.07237456409277114,0.25200592161631513,0.32438049010470904
238,0.042176380278065126,0.09345383246263338,0.13563021225974992,0.08470274090415257,0.2741898385296881,0.3588925794338406
239,0.041799567507910404,0.09211132564653729,0.13391089322315464,0.08684641250291053,0.3112883584513425,0.3981347742509701
240,0.042066096500996866,0.09163890675683165,0.13370500215851747,0.0495265955023006,0.13378459773408277,0.18331119158802484
241,0.04199955369198467,0.0912678189237634,0.13326737357764523,0.04804243380341206,0.1233102001008031,0.17135263500312084
242,0.04135698467570009,0.09090409716175563,0.13226108128780018,0.07256025058329985,0.24101328775066894,0.31357354163068585
243,0.04122441593998695,0.09071158113975623,0.1319359959117252,0.047036219432202764,0.12957632739459518,0.176612544903713
244,0.04110116386536697,0.08944597044407948,0.1305471345842742,0.05446890050375004,0.15657354355034223,0.21104244377936585
245,0.041314989207460184,0.09001972849784148,0.13133471688081838,0.050575029280772954,0.14472010278947936,0.1952951317955259
246,0.04177746372946687,0.08998517962519598,0.13176264253017955,0.051067484636134454,0.14440323003625447,0.19547071604602104
247,0.040780925420389455,0.08857551204986741,0.12935643671448052,0.05850824651069346,0.17454424834532722,0.23305249293293573
